sample_index,num_false_negatives,num_false_positives,error_count,true_labels,predicted_labels,false_negative_labels,false_positive_labels,false_negative_probs,false_positive_probs
240490,1,4,5,Arene | Sulfoxide,Alcohol | Arene | Carboxylic acid | Haloalkane | Sulfide,Sulfoxide,Alcohol | Carboxylic acid | Haloalkane | Sulfide,Sulfoxide=0.0000,Alcohol=0.7972 | Carboxylic acid=0.9696 | Haloalkane=0.4801 | Sulfide=1.0000
493769,2,3,5,Alcohol | Alkane | Arene | Carbamate | Carboxylic acid | Ether | Phenol,Alcohol | Amide | Arene | Carboxylic acid | Ether | Haloalkane | Phenol | Sulfide,Alkane | Carbamate,Amide | Haloalkane | Sulfide,Alkane=0.0654 | Carbamate=0.0000,Amide=0.8922 | Haloalkane=0.4171 | Sulfide=0.4511
483788,3,2,5,Amide | Amine | Arene | Ether | Hydrazine | Thioamide,Alkane | Amine | Arene | Haloalkane | Hydrazine,Amide | Ether | Thioamide,Alkane | Haloalkane,Amide=0.2227 | Ether=0.1528 | Thioamide=0.0000,Alkane=0.1395 | Haloalkane=0.4174
118852,4,1,5,Alkane | Alkene | Amine | Enamine | Ester | Ether | Ketone,Alkane | Amide | Ester | Ether,Alkene | Amine | Enamine | Ketone,Amide,Alkene=0.0000 | Amine=0.0099 | Enamine=0.0000 | Ketone=0.5063,Amide=0.9983
473923,2,3,5,Alcohol | Alkene | Alkyne | Arene | Ketone,Alkane | Alkene | Arene | Ester | Ether | Ketone,Alcohol | Alkyne,Alkane | Ester | Ether,Alcohol=0.0000 | Alkyne=0.0000,Alkane=0.9346 | Ester=0.9997 | Ether=0.9976
79464,2,3,5,Aldehyde | Arene | Haloalkane | Sulfide,Alkane | Alkene | Arene | Haloalkane | Ketone,Aldehyde | Sulfide,Alkane | Alkene | Ketone,Aldehyde=0.0000 | Sulfide=0.1118,Alkane=0.4669 | Alkene=0.9483 | Ketone=0.9980
707879,1,4,5,Arene | Sulfide,Alkane | Alkene | Amine | Arene | Sulfonamide,Sulfide,Alkane | Alkene | Amine | Sulfonamide,Sulfide=0.0000,Alkane=0.8163 | Alkene=0.9805 | Amine=0.9991 | Sulfonamide=0.8168
32999,1,4,5,Alkane | Ketone,Acyl halide | Alkane | Alkene | Ether | Haloalkane,Ketone,Acyl halide | Alkene | Ether | Haloalkane,Ketone=0.3483,Acyl halide=0.9964 | Alkene=0.9995 | Ether=0.7536 | Haloalkane=0.5105
6689,3,2,5,Alcohol | Alkane | Amine | Arene | Ketone | Sulfide,Alcohol | Alkane | Arene | Ether | Haloalkane,Amine | Ketone | Sulfide,Ether | Haloalkane,Amine=0.1615 | Ketone=0.0000 | Sulfide=0.0181,Ether=0.3461 | Haloalkane=0.4766
459596,3,2,5,Alcohol | Alkane | Alkene | Amide | Arene | Carboxylic acid | Hydrazine | Phenol,Alcohol | Alkene | Arene | Carboxylic acid | Haloalkane | Phenol | Sulfide,Alkane | Amide | Hydrazine,Haloalkane | Sulfide,Alkane=0.0740 | Amide=0.0003 | Hydrazine=0.0000,Haloalkane=0.5284 | Sulfide=0.9172
337377,2,3,5,Alkane | Amide | Amine | Arene | Haloalkane | Hydrazine,Alkane | Amide | Arene | Ester | Ether | Haloalkane | Sulfide,Amine | Hydrazine,Ester | Ether | Sulfide,Amine=0.0275 | Hydrazine=0.0015,Ester=0.9980 | Ether=0.9983 | Sulfide=0.9940
122965,4,1,5,Alkane | Alkene | Amine | Arene | Enamine | Ester | Ether | Haloalkane | Ketone,Alkane | Amine | Arene | Ester | Ether | Sulfide,Alkene | Enamine | Haloalkane | Ketone,Sulfide,Alkene=0.0083 | Enamine=0.4147 | Haloalkane=0.3526 | Ketone=0.1816,Sulfide=0.7426
526088,3,2,5,Alkane | Arene | Ester | Ether | Sulfide,Alkane | Alkene | Arene | Ketone,Ester | Ether | Sulfide,Alkene | Ketone,Ester=0.0000 | Ether=0.1116 | Sulfide=0.0001,Alkene=1.0000 | Ketone=0.9999
261897,3,2,5,Alkane | Amine | Arene | Haloalkane | Ketone | Sulfide | Thioamide,Alkane | Amide | Amine | Arene | Ether | Haloalkane,Ketone | Sulfide | Thioamide,Amide | Ether,Ketone=0.0013 | Sulfide=0.0000 | Thioamide=0.0083,Amide=0.8725 | Ether=0.9401
177184,3,2,5,Alcohol | Alkane | Amine | Arene | Ether | Haloalkane | Phenol,Alcohol | Alkane | Amide | Arene | Imide | Phenol,Amine | Ether | Haloalkane,Amide | Imide,Amine=0.1012 | Ether=0.0827 | Haloalkane=0.0254,Amide=0.9995 | Imide=0.9996
759666,3,2,5,Alkane | Arene | Ester | Ether,Alkane | Amine | Haloalkane,Arene | Ester | Ether,Amine | Haloalkane,Arene=0.1487 | Ester=0.0005 | Ether=0.1009,Amine=0.9994 | Haloalkane=0.6479
2838,0,5,5,Alkane | Amine,Alcohol | Alkane | Amide | Amine | Arene | Haloalkane | Sulfide,,Alcohol | Amide | Arene | Haloalkane | Sulfide,,Alcohol=0.7698 | Amide=0.8872 | Arene=0.9999 | Haloalkane=0.9867 | Sulfide=0.9984
789233,2,3,5,Alcohol | Alkane | Amine | Sulfide,Alkane | Alkene | Alkyne | Amine | Haloalkane,Alcohol | Sulfide,Alkene | Alkyne | Haloalkane,Alcohol=0.0000 | Sulfide=0.2378,Alkene=0.9996 | Alkyne=0.9999 | Haloalkane=0.8762
156973,3,2,5,Alkane | Amine | Haloalkane | Sulfonamide,Alkane | Amide | Sulfonate,Amine | Haloalkane | Sulfonamide,Amide | Sulfonate,Amine=0.0493 | Haloalkane=0.0106 | Sulfonamide=0.0000,Amide=0.8496 | Sulfonate=0.9427
629715,3,2,5,Alcohol | Alkane | Alkene | Amide | Amine | Carboxylic acid | Enamine | Ketone,Alcohol | Alkane | Alkene | Carboxylic acid | Ester | Ether | Ketone,Amide | Amine | Enamine,Ester | Ether,Amide=0.0011 | Amine=0.1146 | Enamine=0.0000,Ester=0.9988 | Ether=0.9957
534963,3,2,5,Alkane | Amine | Arene | Carbamate | Ether | Haloalkane | Hydrazine,Alkane | Arene | Carbamate | Ester | Ether | Ketone,Amine | Haloalkane | Hydrazine,Ester | Ketone,Amine=0.0605 | Haloalkane=0.1063 | Hydrazine=0.1659,Ester=0.9651 | Ketone=0.6794
309573,1,4,5,Alkane | Amine | Arene | Sulfide,Alkane | Alkene | Amine | Arene | Enamine | Haloalkane | Ketone,Sulfide,Alkene | Enamine | Haloalkane | Ketone,Sulfide=0.0176,Alkene=0.9862 | Enamine=0.9030 | Haloalkane=0.6127 | Ketone=0.7558
678009,2,3,5,Alkane | Amide | Haloalkane,Alkane | Amine | Carbamate | Ether,Amide | Haloalkane,Amine | Carbamate | Ether,Amide=0.0048 | Haloalkane=0.1107,Amine=0.8262 | Carbamate=0.9252 | Ether=0.5830
405645,2,3,5,Alkane | Amide | Amine | Arene | Ketone,Acyl halide | Alkane | Amide | Arene | Ether | Haloalkane,Amine | Ketone,Acyl halide | Ether | Haloalkane,Amine=0.0277 | Ketone=0.0076,Acyl halide=0.9167 | Ether=0.6938 | Haloalkane=0.6968
281045,1,4,5,Alkane | Alkene | Haloalkane | Isothiocyanate,Alkane | Alkene | Arene | Ester | Ether | Isothiocyanate | Sulfide,Haloalkane,Arene | Ester | Ether | Sulfide,Haloalkane=0.1340,Arene=0.6949 | Ester=0.9109 | Ether=0.7696 | Sulfide=0.5556
547605,4,1,5,Alkane | Alkene | Amine | Arene | Enamine | Haloalkane | Ketone,Alkane | Arene | Ether | Haloalkane,Alkene | Amine | Enamine | Ketone,Ether,Alkene=0.0000 | Amine=0.0603 | Enamine=0.0000 | Ketone=0.0000,Ether=0.5182
325905,1,4,5,Alkane | Amide | Arene | Sulfide,Alkane | Amine | Arene | Carbamate | Ether | Ketone | Sulfide,Amide,Amine | Carbamate | Ether | Ketone,Amide=0.3238,Amine=0.9524 | Carbamate=0.8868 | Ether=0.4760 | Ketone=0.9824
235828,1,4,5,Alcohol | Alkane | Amide | Amine | Arene | Ether | Phenol,Alcohol | Alkane | Alkene | Amine | Arene | Enamine | Enol | Ether | Haloalkane | Phenol,Amide,Alkene | Enamine | Enol | Haloalkane,Amide=0.0000,Alkene=0.9415 | Enamine=0.9817 | Enol=0.9865 | Haloalkane=0.9392
17346,3,2,5,Alkane | Alkene | Amine | Arene | Ester | Ether | Haloalkane | Sulfonamide,Alkane | Amide | Amine | Arene | Haloalkane | Sulfide | Sulfonamide,Alkene | Ester | Ether,Amide | Sulfide,Alkene=0.8069 | Ester=0.0012 | Ether=0.1862,Amide=0.7751 | Sulfide=0.9964
337739,4,1,5,Alkane | Alkene | Amide | Arene | Enamine | Haloalkane | Imine,Alkane | Arene | Ether | Haloalkane,Alkene | Amide | Enamine | Imine,Ether,Alkene=0.0000 | Amide=0.0235 | Enamine=0.0000 | Imine=0.0000,Ether=0.3048
102004,3,2,5,Alkane | Alkene | Amide | Arene | Enamine,Alkane | Arene | Ether | Sulfide,Alkene | Amide | Enamine,Ether | Sulfide,Alkene=0.0000 | Amide=0.0000 | Enamine=0.0000,Ether=0.4786 | Sulfide=1.0000
300854,3,2,5,Alkane | Arene | Ether | Haloalkane | Nitrile,Aldehyde | Alkane | Haloalkane | Sulfide,Arene | Ether | Nitrile,Aldehyde | Sulfide,Arene=0.0078 | Ether=0.1644 | Nitrile=0.0146,Aldehyde=0.9307 | Sulfide=0.9450
475030,1,4,5,Alkane | Amine | Arene,Alkane | Alkene | Amide | Arene | Ether | Sulfide,Amine,Alkene | Amide | Ether | Sulfide,Amine=0.2716,Alkene=0.9903 | Amide=0.9919 | Ether=0.3281 | Sulfide=0.9571
314003,3,2,5,Alkane | Alkene | Amine | Arene | Enamine | Haloalkane | Ketone,Alkane | Amine | Arene | Ether | Haloalkane | Sulfide,Alkene | Enamine | Ketone,Ether | Sulfide,Alkene=0.0693 | Enamine=0.0022 | Ketone=0.0556,Ether=0.4440 | Sulfide=0.3549
113269,3,2,5,Alkane | Alkene | Amide | Amine | Carbamate | Enamine | Ether | Imide,Alkane | Amide | Amine | Carbamate | Ether | Haloalkane | Sulfide,Alkene | Enamine | Imide,Haloalkane | Sulfide,Alkene=0.0002 | Enamine=0.0076 | Imide=0.1476,Haloalkane=0.6609 | Sulfide=0.6930
569785,1,4,5,Alkane | Amine,Alkane | Amide | Arene | Ether | Haloalkane,Amine,Amide | Arene | Ether | Haloalkane,Amine=0.5378,Amide=0.9956 | Arene=0.3795 | Ether=0.3008 | Haloalkane=0.8088
409993,3,2,5,Alkane | Arene | Ester | Ether | Imine,Acyl halide | Alkane | Arene | Haloalkane,Ester | Ether | Imine,Acyl halide | Haloalkane,Ester=0.0456 | Ether=0.2028 | Imine=0.0212,Acyl halide=0.9974 | Haloalkane=0.6916
561417,3,2,5,Alkane | Amide | Amine | Arene | Sulfide | Thioamide,Alkane | Amide | Arene | Ether | Haloalkane,Amine | Sulfide | Thioamide,Ether | Haloalkane,Amine=0.1632 | Sulfide=0.0000 | Thioamide=0.0000,Ether=0.4793 | Haloalkane=0.9612
479823,1,4,5,Alcohol | Alkane | Ether,Alcohol | Alkane | Alkene | Alkyne | Arene | Haloalkane,Ether,Alkene | Alkyne | Arene | Haloalkane,Ether=0.2202,Alkene=0.8909 | Alkyne=0.9866 | Arene=0.8988 | Haloalkane=0.5280
650579,3,2,5,Alkane | Amine | Arene | Ether | Haloalkane | Nitrile | Sulfide | Thioamide,Alkane | Amide | Arene | Ester | Ether | Nitrile | Sulfide,Amine | Haloalkane | Thioamide,Amide | Ester,Amine=0.0232 | Haloalkane=0.2708 | Thioamide=0.0378,Amide=0.9634 | Ester=0.9905
492580,2,3,5,Alcohol | Alkane | Amine | Arene | Carboxylic acid | Hydrazone | Phenol,Alcohol | Alkane | Arene | Carboxylic acid | Ether | Haloalkane | Nitrile | Phenol,Amine | Hydrazone,Ether | Haloalkane | Nitrile,Amine=0.0050 | Hydrazone=0.0000,Ether=0.3853 | Haloalkane=0.4812 | Nitrile=0.8392
745642,3,2,5,Alkane | Amine | Arene | Ether | Sulfide,Alkane | Carbamate | Ether | Haloalkane,Amine | Arene | Sulfide,Carbamate | Haloalkane,Amine=0.3964 | Arene=0.0165 | Sulfide=0.0123,Carbamate=0.9988 | Haloalkane=0.6386
161296,2,3,5,Alcohol | Alkane | Amine | Arene | Haloalkane | Phenol,Alcohol | Alkane | Alkene | Amide | Arene | Ketone | Phenol,Amine | Haloalkane,Alkene | Amide | Ketone,Amine=0.0354 | Haloalkane=0.0479,Alkene=0.9667 | Amide=0.8127 | Ketone=0.6955
354910,5,0,5,Alkane | Amine | Arene | Ester | Ether | Haloalkane | Sulfide | Sulfonamide,Alkane | Amine | Ether,Arene | Ester | Haloalkane | Sulfide | Sulfonamide,,Arene=0.0314 | Ester=0.0821 | Haloalkane=0.2745 | Sulfide=0.0000 | Sulfonamide=0.5484,
212691,3,2,5,Alkane | Amide | Amine | Arene | Haloalkane | Nitrile,Alkane | Amine | Arene | Ester | Ether,Amide | Haloalkane | Nitrile,Ester | Ether,Amide=0.4331 | Haloalkane=0.3372 | Nitrile=0.0000,Ester=0.9080 | Ether=0.9349
740134,3,2,5,Alkane | Alkene | Amide | Amine | Enamine | Ester | Ether,Alkane | Amine | Arene | Ester | Ether | Sulfide,Alkene | Amide | Enamine,Arene | Sulfide,Alkene=0.0040 | Amide=0.0000 | Enamine=0.0389,Arene=0.2035 | Sulfide=0.5250
588609,2,3,5,Aldehyde | Alkane | Amide | Arene | Sulfide,Alkane | Alkene | Amide | Arene | Haloalkane | Imide,Aldehyde | Sulfide,Alkene | Haloalkane | Imide,Aldehyde=0.0001 | Sulfide=0.0024,Alkene=0.9535 | Haloalkane=0.6970 | Imide=0.9950
734004,5,0,5,Alcohol | Alkane | Alkene | Amide | Amine | Carboxylic acid | Enamine | Sulfide | Thioamide,Alcohol | Alkane | Amide | Carboxylic acid,Alkene | Amine | Enamine | Sulfide | Thioamide,,Alkene=0.0002 | Amine=0.0368 | Enamine=0.0059 | Sulfide=0.0001 | Thioamide=0.0000,
516695,3,2,5,Alkane | Alkene | Amide | Arene | Enamine | Ether | Sulfone,Alkane | Arene | Ether | Haloalkane | Sulfide | Sulfone,Alkene | Amide | Enamine,Haloalkane | Sulfide,Alkene=0.0000 | Amide=0.0046 | Enamine=0.0000,Haloalkane=0.5071 | Sulfide=0.9729
60770,3,2,5,Alkane | Amide | Amine | Arene | Ether | Haloalkane | Nitrile,Alkane | Arene | Ester | Ether | Nitrile | Sulfide,Amide | Amine | Haloalkane,Ester | Sulfide,Amide=0.0000 | Amine=0.0530 | Haloalkane=0.2760,Ester=1.0000 | Sulfide=0.4277
529458,2,3,5,Aldehyde | Alkane | Amine | Haloalkane,Alkane | Arene | Ether | Haloalkane | Ketone,Aldehyde | Amine,Arene | Ether | Ketone,Aldehyde=0.0000 | Amine=0.0571,Arene=0.3765 | Ether=0.3197 | Ketone=0.7651
211626,3,2,5,Alcohol | Alkane | Amine | Arene | Ketone | Phenol | Sulfonamide,Alcohol | Alkane | Arene | Ester | Ether | Phenol,Amine | Ketone | Sulfonamide,Ester | Ether,Amine=0.3098 | Ketone=0.0603 | Sulfonamide=0.0053,Ester=0.9969 | Ether=0.9746
312649,1,4,5,Amine,Alkane | Amide | Arene | Haloalkane,Amine,Alkane | Amide | Arene | Haloalkane,Amine=0.1364,Alkane=0.3764 | Amide=0.9520 | Arene=0.9971 | Haloalkane=0.9697
110921,3,2,5,Alcohol | Alkane | Arene | Carbamate | Ether | Phenol | Sulfonamide,Alcohol | Alkane | Arene | Ketone | Phenol | Sulfide,Carbamate | Ether | Sulfonamide,Ketone | Sulfide,Carbamate=0.0000 | Ether=0.2727 | Sulfonamide=0.0000,Ketone=0.9276 | Sulfide=0.9896
151489,3,2,5,Alkane | Amide | Arene | Carbamate | Ether | Haloalkane | Sulfide,Alkane | Amine | Arene | Ester | Ether | Haloalkane,Amide | Carbamate | Sulfide,Amine | Ester,Amide=0.0331 | Carbamate=0.0000 | Sulfide=0.0012,Amine=0.9637 | Ester=1.0000
690203,4,1,5,Alkane | Alkene | Amide | Arene | Carbamate | Ether | Imide | Sulfide,Alkane | Amide | Amine | Arene | Ether,Alkene | Carbamate | Imide | Sulfide,Amine,Alkene=0.0000 | Carbamate=0.0000 | Imide=0.0000 | Sulfide=0.0290,Amine=0.8117
623583,1,4,5,Alkane | Amide | Amine,Alkane | Amide | Arene | Haloalkane | Imide | Sulfide,Amine,Arene | Haloalkane | Imide | Sulfide,Amine=0.5308,Arene=0.8521 | Haloalkane=0.5377 | Imide=0.8959 | Sulfide=0.9761
615638,2,3,5,Aldehyde | Alkane | Amine | Arene | Haloalkane,Alkane | Amine | Ester | Ether | Haloalkane | Sulfone,Aldehyde | Arene,Ester | Ether | Sulfone,Aldehyde=0.0046 | Arene=0.1974,Ester=0.7776 | Ether=0.5143 | Sulfone=0.9641
367321,1,4,5,Alkane | Amide | Haloalkane,Alkane | Amide | Amine | Carbamate | Ether | Sulfide,Haloalkane,Amine | Carbamate | Ether | Sulfide,Haloalkane=0.2929,Amine=0.9999 | Carbamate=0.8506 | Ether=0.8226 | Sulfide=0.9964
104626,1,4,5,Alkane | Ether | Haloalkane | Ketone,Alkane | Amine | Arene | Ester | Ether | Haloalkane | Sulfide,Ketone,Amine | Arene | Ester | Sulfide,Ketone=0.0068,Amine=0.9664 | Arene=0.8364 | Ester=0.9808 | Sulfide=0.9997
288286,2,3,5,Alkane | Amide | Haloalkane,Alkane | Amine | Carbamate | Ether,Amide | Haloalkane,Amine | Carbamate | Ether,Amide=0.0115 | Haloalkane=0.0996,Amine=1.0000 | Carbamate=0.9998 | Ether=0.8695
59628,3,2,5,Alcohol | Alkane | Amide | Amine | Arene | Haloalkane | Ketone,Alcohol | Alkane | Arene | Ester | Ether | Haloalkane,Amide | Amine | Ketone,Ester | Ether,Amide=0.1865 | Amine=0.1680 | Ketone=0.0000,Ester=0.9967 | Ether=0.9975
538626,2,3,5,Alkane | Alkene | Amide | Arene | Ether | Haloalkane,Alkane | Amine | Arene | Ether | Haloalkane | Hydrazine | Sulfide,Alkene | Amide,Amine | Hydrazine | Sulfide,Alkene=0.7858 | Amide=0.5769,Amine=1.0000 | Hydrazine=0.8059 | Sulfide=0.5510
317683,3,2,5,Alcohol | Alkane | Alkene | Amide | Amine | Arene | Enol,Alcohol | Alkene | Amide | Arene | Haloalkane | Phenol,Alkane | Amine | Enol,Haloalkane | Phenol,Alkane=0.0219 | Amine=0.0123 | Enol=0.8318,Haloalkane=0.7349 | Phenol=0.9864
206518,5,0,5,Alkane | Alkene | Amide | Amine | Arene | Enamine | Haloalkane | Hydrazone | Thioamide,Alkane | Amide | Arene | Haloalkane,Alkene | Amine | Enamine | Hydrazone | Thioamide,,Alkene=0.0000 | Amine=0.0361 | Enamine=0.0000 | Hydrazone=0.0000 | Thioamide=0.0000,
690193,2,3,5,Alkane | Amine | Arene | Ether | Haloalkane | Sulfide,Alkane | Alkene | Amide | Amine | Arene | Enamine | Haloalkane,Ether | Sulfide,Alkene | Amide | Enamine,Ether=0.2356 | Sulfide=0.0001,Alkene=0.9968 | Amide=0.9680 | Enamine=0.6433
734558,4,1,5,Alcohol | Alkane | Amine | Arene | Ether | Haloalkane,Alkene | Arene | Haloalkane,Alcohol | Alkane | Amine | Ether,Alkene,Alcohol=0.2859 | Alkane=0.0217 | Amine=0.1823 | Ether=0.0909,Alkene=0.9716
459405,3,2,5,Alkane | Amine | Arene | Carbamate | Ester | Ether,Alkane | Amide | Carbamate | Ether | Sulfide,Amine | Arene | Ester,Amide | Sulfide,Amine=0.0041 | Arene=0.1339 | Ester=0.0367,Amide=0.9912 | Sulfide=0.8997
132215,4,1,5,Alcohol | Alkane | Amine | Arene | Haloalkane | Sulfide | Sulfonate,Alcohol | Alkane | Amine | Ether,Arene | Haloalkane | Sulfide | Sulfonate,Ether,Arene=0.0190 | Haloalkane=0.1361 | Sulfide=0.0528 | Sulfonate=0.0135,Ether=0.3543
514909,2,3,5,Alcohol | Alkane | Amine | Arene | Ether,Alcohol | Alkane | Amide | Arene | Haloalkane | Sulfide,Amine | Ether,Amide | Haloalkane | Sulfide,Amine=0.2111 | Ether=0.2504,Amide=0.9952 | Haloalkane=0.9081 | Sulfide=0.9824
184099,2,3,5,Alkane | Amine | Arene | Ester | Ether | Sulfone,Acyl halide | Alkane | Arene | Ether | Haloalkane | Ketone | Sulfone,Amine | Ester,Acyl halide | Haloalkane | Ketone,Amine=0.0268 | Ester=0.0831,Acyl halide=0.6835 | Haloalkane=0.7547 | Ketone=0.9930
2460,1,4,5,Alcohol | Alkane | Arene | Carboxylic acid | Ether | Sulfone,Alcohol | Alkane | Alkene | Amide | Amine | Arene | Carboxylic acid | Sulfide | Sulfone,Ether,Alkene | Amide | Amine | Sulfide,Ether=0.2923,Alkene=0.9205 | Amide=0.9826 | Amine=0.9986 | Sulfide=0.6593
534841,2,3,5,Acyl halide | Alkene | Arene | Haloalkane | Ketone,Acyl halide | Alkane | Arene | Ester | Ether | Haloalkane,Alkene | Ketone,Alkane | Ester | Ether,Alkene=0.7114 | Ketone=0.3478,Alkane=0.6297 | Ester=0.9977 | Ether=0.9951
668874,4,1,5,Alcohol | Alkane | Alkene | Arene | Carboxylic acid | Ether | Ketone | Phenol,Alcohol | Arene | Carboxylic acid | Haloalkane | Phenol,Alkane | Alkene | Ether | Ketone,Haloalkane,Alkane=0.0647 | Alkene=0.0000 | Ether=0.1364 | Ketone=0.0023,Haloalkane=0.8383
719284,4,1,5,Alkane | Amine | Ester | Ether | Haloalkane | Sulfonamide,Alkane | Amine | Sulfide,Ester | Ether | Haloalkane | Sulfonamide,Sulfide,Ester=0.0602 | Ether=0.2290 | Haloalkane=0.1427 | Sulfonamide=0.0014,Sulfide=1.0000
728600,3,2,5,Alcohol | Alkane | Amide | Arene | Phenol | Sulfide,Alcohol | Alkane | Arene | Ether | Haloalkane,Amide | Phenol | Sulfide,Ether | Haloalkane,Amide=0.0000 | Phenol=0.3002 | Sulfide=0.0043,Ether=0.4610 | Haloalkane=0.6079
