searched_formula,selected,test_index,case_type,true_labels,predicted_binary_labels,source_file,source_row,global_index,formula,smiles
C15H26N2O3,0,41556,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_232.parquet,490,483982,C15H26N2O3,CCN(CC)CC(N)c1cc(OC)c(OC)c(OC)c1
C17H17FO,1,18785,false negative,Alkane; Arene; Haloalkane; Ketone,Arene; Haloalkane; Ketone,aligned_chunk_153.parquet,920,198801,C17H17FO,CCC(C)c1ccc(C(=O)c2ccccc2F)cc1
C12H13F3INO2,1,50070,false positive,Alcohol; Alkane; Amide; Arene; Haloalkane,Alcohol; Alkane; Alkene; Amide; Arene; Ester; Haloalkane; Ketone,aligned_chunk_138.parquet,642,143388,C12H13F3INO2,CC(C)(CO)NC(=O)c1cc(I)cc(C(F)(F)F)c1
C12H15BrN2O,1,37297,correct,Alkane; Amide; Haloalkane,Alkane; Amide; Haloalkane,aligned_chunk_150.parquet,1761,189956,C12H15BrN2O,O=C(NC1CCCCC1)c1cncc(Br)c1
C20H20ClF6N5O,1,75456,correct,Alkane; Amide; Amine; Arene; Haloalkane; Hydrazine,Alkane; Amide; Amine; Arene; Haloalkane; Hydrazine,aligned_chunk_225.parquet,2317,459846,C20H20ClF6N5O,CN1CCN(C(C(=O)NNc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncccc2Cl)CC1
C22H25NO2,0,15479,correct,Alcohol; Alkane; Arene; Ether,Alcohol; Alkane; Arene; Ether,aligned_chunk_207.parquet,2881,395592,C22H25NO2,CCCCCC(O)c1ccn(-c2cccc(Oc3ccccc3)c2)c1
C22H25NO2,0,19085,false negative,Alkane; Arene; Ether; Ketone,Alkane; Arene; Ketone,aligned_chunk_220.parquet,285,441631,C22H25NO2,CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21
C22H25NO2,0,19422,correct,Alkane; Alkene; Arene; Carbamate; Ether,Alkane; Alkene; Arene; Carbamate; Ether,aligned_chunk_140.parquet,3104,155587,C22H25NO2,CC(C)(C)OC(=O)N1CC=C(c2cccc(-c3ccccc3)c2)CC1
C22H25NO2,1,24229,false positive,Alkane; Amide; Arene; Ether,Alkane; Amide; Arene; Ether; Haloalkane; Ketone; Sulfide,aligned_chunk_72.parquet,193,697334,C22H25NO2,COc1ccc(-c2ccc3c(c2)CC[C@H]2N(C)C(=O)CC[C@]32C)cc1
C14H18INO2,1,57916,mixed error,Alkane; Arene; Carbamate; Ether; Haloalkane,Alkane; Arene; Carbamate; Ether; Sulfide,aligned_chunk_111.parquet,1613,50352,C14H18INO2,CC(C)(C)OC(=O)NC1Cc2ccc(I)cc2C1
C14H18INO2,0,68393,correct,Alkane; Arene; Carbamate; Ether; Haloalkane,Alkane; Arene; Carbamate; Ether; Haloalkane,aligned_chunk_213.parquet,342,415717,C14H18INO2,CC(C)(C)OC(=O)N1CCCc2cc(I)ccc21
C23H24ClN3O2,0,7635,false negative,Alcohol; Alkane; Alkene; Arene; Carboxylic acid; Haloalkane,Alcohol; Alkane; Alkene; Arene; Carboxylic acid,aligned_chunk_57.parquet,1875,644124,C23H24ClN3O2,CCCCc1ncc(/C=C(\Cc2ccncc2)C(=O)O)n1Cc1ccccc1Cl
C23H24ClN3O2,1,52363,mixed error,Alkane; Amide; Amine; Arene; Haloalkane,Amide; Amine; Arene; Haloalkane; Imine,aligned_chunk_235.parquet,2530,495749,C23H24ClN3O2,CN1C2CCCC1CC(NC(=O)c1cccc3nc(-c4ccc(Cl)cc4)oc13)C2
C23H24ClN3O2,0,64736,false negative,Alkane; Amide; Arene; Haloalkane,Alkane; Arene; Haloalkane,aligned_chunk_115.parquet,3159,64881,C23H24ClN3O2,CC(=O)N1CC(C)Cc2c1ccc1c(=O)n(-c3ccc(Cl)cc3)c(C(C)C)nc21
C23H24ClN3O2,0,71339,mixed error,Alkane; Amide; Arene; Ether; Haloalkane,Alkane; Alkene; Amide; Arene; Haloalkane,aligned_chunk_183.parquet,1089,306421,C23H24ClN3O2,COc1ccc(CN2C(=O)c3nc(C)n(C(C)C)c3C2c2ccc(Cl)cc2)cc1
C21H21N3O,0,550,correct,Alkane; Amide; Amine; Arene,Alkane; Amide; Amine; Arene,aligned_chunk_13.parquet,1029,114712,C21H21N3O,O=C(Nc1ccc2cccc(N3CCNCC3)c2c1)c1ccccc1
C21H21N3O,0,8618,correct,Alkane; Amide; Arene,Alkane; Amide; Arene,aligned_chunk_98.parquet,3101,790983,C21H21N3O,Cc1ccc2c(c1)[C@H]1CCCN(C(=O)c3ccc4[nH]cnc4c3)[C@H]1C2
C21H21N3O,1,24835,mixed error,Alkane; Alkene; Arene; Ketone; Nitrile,Alkane; Arene; Ester; Ether; Nitrile; Sulfide,aligned_chunk_22.parquet,2694,440800,C21H21N3O,CC1C(=O)C(C#N)=CC2(Cc3ccccc3)c3c(cnn3C)CCC12
C21H21N3O,0,30270,false negative,Alkane; Arene; Ketone; Nitrile,Alkane; Arene; Nitrile,aligned_chunk_213.parquet,2899,418274,C21H21N3O,CC(C)(C)C(=O)CCn1c(-c2cccnc2)cc2cc(C#N)ccc21
C21H21N3O,0,46298,false positive,Alkane; Amide; Arene,Alkane; Amide; Arene; Haloalkane,aligned_chunk_141.parquet,692,156343,C21H21N3O,O=C(c1nc(-c2ccccc2)nc2ccccc12)N1CCCCCC1
C21H21N3O,0,52715,correct,Alkane; Amide; Arene,Alkane; Amide; Arene,aligned_chunk_236.parquet,1061,497526,C21H21N3O,CC1CCCN(C(=O)c2nc(-c3ccccc3)nc3ccccc23)C1
C21H21N3O,0,54066,false positive,Alkane; Amide; Amine; Arene,Alkane; Amide; Amine; Arene; Carbamate; Ether,aligned_chunk_173.parquet,1865,271590,C21H21N3O,NCc1ccccc1-c1ccccc1C(=O)NCCc1ccccn1
C21H21N3O,0,61129,mixed error,Alkane; Amide; Arene,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,aligned_chunk_158.parquet,599,214726,C21H21N3O,O=C(c1ccc2nccn2c1)N1CCC[C@@H]2c3ccccc3CC[C@@H]21
C21H21N3O,0,63782,mixed error,Alkane; Amide; Arene,Arene; Sulfide,aligned_chunk_144.parquet,290,165697,C21H21N3O,O=C(CC(c1ccccc1)c1ccccc1)N1CCc2[nH]cnc2C1
C20H25N,1,43437,false positive,Alkane; Amine; Arene,Alkane; Amine; Arene; Ester; Ether; Sulfide,aligned_chunk_243.parquet,1897,524206,C20H25N,Cc1ccccc1[C@H]1CCC[C@H]1N[C@H](C)c1ccccc1
C20H17ClN2O4,0,38695,false negative,Alkane; Alkene; Amide; Arene; Ether; Haloalkane; Imide,Alkane; Arene; Ether; Haloalkane,aligned_chunk_180.parquet,1491,297112,C20H17ClN2O4,CN1C(=O)C(=Cc2ccccc2OCc2ccccc2Cl)C(=O)N(C)C1=O
C20H17ClN2O4,1,49862,mixed error,Alkane; Amide; Arene; Ether; Haloalkane; Ketone,Alkane; Amide; Arene; Ester; Ether; Hydrazine,aligned_chunk_87.parquet,1684,750560,C20H17ClN2O4,CCOC(=O)n1c(C(=O)c2ccccc2)c(NC(C)=O)c2c(Cl)cccc21
C16H21NO5,0,1680,correct,Alcohol; Alkane; Arene; Carbamate; Ester; Ether,Alcohol; Alkane; Arene; Carbamate; Ester; Ether,aligned_chunk_84.parquet,138,739299,C16H21NO5,CCOC(=O)C1C(C)C(O)CN1C(=O)OCc1ccccc1
C16H21NO5,0,19352,false negative,Alkane; Alkene; Amine; Arene; Enamine; Ester; Ether,Alkane; Alkene; Amine; Enamine; Ester; Ether,aligned_chunk_169.parquet,2777,256066,C16H21NO5,CCOC(=O)C(=CNc1ccc(OC)c(C)c1)C(=O)OCC
C16H21NO5,0,19694,false positive,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether; Haloalkane,aligned_chunk_160.parquet,2129,226053,C16H21NO5,CC(C)(C)OC(=O)N1C[C@@H](Oc2ccccc2)C[C@H]1C(=O)O
C16H21NO5,0,21593,correct,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,aligned_chunk_116.parquet,1438,66400,C16H21NO5,COc1ccc2c(c1)CN(C(=O)OC(C)(C)C)[C@H](C(=O)O)C2
C16H21NO5,1,23650,mixed error,Alkane; Amide; Arene; Ether; Ketone,Alkane; Amide; Amine; Arene; Ester; Ether,aligned_chunk_4.parquet,2566,583392,C16H21NO5,COc1cc(NC(=O)CC2CCC(=O)C2)cc(OC)c1OC
C16H21NO5,0,27544,correct,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether; Phenol,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether; Phenol,aligned_chunk_193.parquet,2362,343387,C16H21NO5,CC(C)(C)OC(=O)N1Cc2cc(O)ccc2C[C@]1(C)C(=O)O
C16H21NO5,0,44857,correct,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,aligned_chunk_88.parquet,1192,753327,C16H21NO5,CC(C)(C)OC(=O)N1CCc2cccc(OCC(=O)O)c2C1
C16H21NO5,0,52300,correct,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,aligned_chunk_119.parquet,1657,76281,C16H21NO5,CC(C)(C)OC(=O)N1CCC(Oc2ccc(C(=O)O)cc2)C1
C16H21NO5,0,72243,false negative,Alcohol; Alkane; Amine; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Amine; Arene; Carboxylic acid; Ether,aligned_chunk_70.parquet,394,691050,C16H21NO5,COC(=O)C1CCN(c2cc(OC)ccc2C(=O)O)CC1C
C16H21NO5,0,74027,correct,Alkane; Arene; Carbamate; Ester; Ether,Alkane; Arene; Carbamate; Ester; Ether,aligned_chunk_120.parquet,2626,83794,C16H21NO5,COC(=O)COC[C@@H]1CCCN1C(=O)OCc1ccccc1
C16H21NO5,0,78528,correct,Alkane; Amide; Arene; Ester; Ether,Alkane; Amide; Arene; Ester; Ether,aligned_chunk_19.parquet,2811,330838,C16H21NO5,COC(=O)CC(C)(C)N(Cc1ccccc1)C(=O)C(=O)OC
C20H21N5,1,64314,mixed error,Alkane; Amine; Arene; Nitrile,Alkane; Amine; Arene; Hydrazone,aligned_chunk_11.parquet,3213,45424,C20H21N5,Cc1cccc(-c2cc3nc(C#N)nc(N[C@H](C)C4CCC4)c3[nH]2)c1
C23H21N3O3,0,34923,correct,Alkane; Arene; Ether,Alkane; Arene; Ether,aligned_chunk_103.parquet,232,19668,C23H21N3O3,COc1cc2nccc(Oc3cc(C)c(C)nc3-c3ccccn3)c2cc1OC
C23H21N3O3,0,37983,correct,Alkane; Amide; Arene; Ether,Alkane; Amide; Arene; Ether,aligned_chunk_214.parquet,2052,420695,C23H21N3O3,Cc1cc(NC(=O)C2(c3ccc4c(c3)CCO4)CC2)nc(-c2cc[nH]c(=O)c2)c1
C23H21N3O3,0,40968,correct,Alcohol; Alkane; Arene; Ether; Phenol,Alcohol; Alkane; Arene; Ether; Phenol,aligned_chunk_207.parquet,2847,395558,C23H21N3O3,COc1cc2c(Oc3cc(C)c(C)nc3-c3cccc(C)n3)ccnc2cc1O
C23H21N3O3,0,61673,false negative,Alkane; Amide; Amine; Arene; Ether,Amide; Amine; Arene,aligned_chunk_139.parquet,2408,148396,C23H21N3O3,Nc1ccc(CC2NC(=O)c3ccccc3NC2=O)cc1OCc1ccccc1
C23H21N3O3,0,64650,correct,Alkane; Amide; Amine; Arene,Alkane; Amide; Amine; Arene,aligned_chunk_68.parquet,714,681752,C23H21N3O3,O=C(NC1CN2CCC1CC2)c1cccc2oc(-c3ccc4cocc4c3)nc12
C23H21N3O3,0,69936,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_197.parquet,2078,356015,C23H21N3O3,COC(=O)c1cc(C2CC2)c2c(C)c(-c3ccc4c(cnn4C)c3)ccn2c1=O
C23H21N3O3,1,70672,false negative,Alkane; Alkene; Amide; Amine; Arene; Ether,Amide; Arene,aligned_chunk_197.parquet,963,354900,C23H21N3O3,NC(=O)c1cc(C2=CCNCC2)cnc1Oc1ccc(Oc2ccccc2)cc1
C23H24ClN7O4,1,78953,false positive,Alkane; Amide; Ether; Haloalkane,Alkane; Amide; Arene; Ester; Ether; Haloalkane; Ketone,aligned_chunk_112.parquet,2651,54600,C23H24ClN7O4,COC[C@@H](C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C)cn1
C20H23N5O3S,1,3702,mixed error,Alkane; Amide; Amine; Arene; Ester; Ether; Sulfide,Alkane; Amide; Amine; Arene; Haloalkane,aligned_chunk_190.parquet,3080,334369,C20H23N5O3S,CCOC(=O)c1cc2c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)n[nH]c2s1
C20H23N5O3S,0,38865,mixed error,Alkane; Alkene; Amine; Arene; Ester; Ether; Hydrazone; Sulfide,Alkane; Amine; Arene; Ester; Ether; Haloalkane; Sulfide,aligned_chunk_97.parquet,1023,785660,C20H23N5O3S,CCOC(=O)C1CC2=C3C(=NNN=C31)C(SC)=NN(Cc1ccc(OC)cc1)C2
C20H23N5O3S,0,48998,mixed error,Alkane; Amide; Amine; Arene; Sulfonamide,Alkane; Amide; Amine; Arene; Haloalkane; Sulfide; Sulfone,aligned_chunk_46.parquet,2078,605466,C20H23N5O3S,CCNc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1
C20H23N5O3S,0,58054,mixed error,Alkane; Amide; Amine; Arene; Sulfonamide,Alkene; Amine; Arene; Sulfonamide,aligned_chunk_160.parquet,47,223971,C20H23N5O3S,CC(C)(C)c1nc(C(=O)Nc2cccc(S(N)(=O)=O)c2)n(Cc2ccccc2)n1
C15H13N5O,1,20,mixed error,Alkane; Amine; Arene; Ether; Nitrile,Alkane; Alkene; Arene; Haloalkane,aligned_chunk_182.parquet,148,302244,C15H13N5O,N#Cc1ncn2c1nc(N1CCOCC1)c1ccccc12
C15H13N5O,0,11756,correct,Alkane; Amine; Arene,Alkane; Amine; Arene,aligned_chunk_159.parquet,2965,220380,C15H13N5O,Cc1cccc(-c2nc(N)ncc2-c2ccc(=O)[nH]n2)c1
C15H13N5O,0,72392,false positive,Arene; Hydrazone,Amide; Arene; Hydrazone,aligned_chunk_176.parquet,1152,280624,C15H13N5O,NC(=O)NN=Cc1c(-c2ccccc2)nn2ccccc12
C13H15FO3,0,20661,correct,Aldehyde; Alkane; Arene; Ether; Haloalkane,Aldehyde; Alkane; Arene; Ether; Haloalkane,aligned_chunk_226.parquet,2213,463024,C13H15FO3,O=Cc1cc(COC2CCCCO2)ccc1F
C13H15FO3,0,40526,correct,Alcohol; Alkane; Arene; Carboxylic acid; Haloalkane; Ketone,Alcohol; Alkane; Arene; Carboxylic acid; Haloalkane; Ketone,aligned_chunk_71.parquet,43,693938,C13H15FO3,O=C(O)CCCCCC(=O)c1ccc(F)cc1
C13H15FO3,1,49023,false positive,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,Alkane; Alkene; Arene; Ester; Ether; Haloalkane; Sulfide,aligned_chunk_221.parquet,298,444859,C13H15FO3,CCOC(=O)/C(C)=C/c1ccc(OC)c(F)c1
C13H15FO3,0,53469,correct,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,aligned_chunk_69.parquet,528,684755,C13H15FO3,CCOC(=O)C=C(C)Oc1cc(C)ccc1F
C13H15FO3,0,56220,correct,Alcohol; Alkane; Alkene; Arene; Carboxylic acid; Ether; Haloalkane,Alcohol; Alkane; Alkene; Arene; Carboxylic acid; Ether; Haloalkane,aligned_chunk_145.parquet,1100,169775,C13H15FO3,CCC(C)Oc1cc(F)ccc1C=CC(=O)O
C13H15FO3,0,77364,false negative,Alcohol; Alkane; Arene; Carboxylic acid; Ether; Haloalkane,Alcohol; Alkane; Carboxylic acid; Ether; Haloalkane,aligned_chunk_225.parquet,3192,460721,C13H15FO3,COc1ccc2c(c1F)C(C)(CC(=O)O)CC2
C19H30N2O3,1,8439,false negative,Alcohol; Alkane; Amide; Amine; Arene; Ether,Alcohol; Alkane; Amide; Amine; Arene,aligned_chunk_237.parquet,987,500629,C19H30N2O3,CC(c1cccc(OCCCNC(=O)C(C)(C)O)c1)N1CCCC1
C19H30N2O3,0,16401,correct,Alkane; Amine; Arene; Carbamate; Ether,Alkane; Amine; Arene; Carbamate; Ether,aligned_chunk_190.parquet,721,332010,C19H30N2O3,CC(C)(C)OC(=O)N1CCC(COC[C@H](N)c2ccccc2)CC1
C19H30N2O3,0,19679,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_117.parquet,1557,69721,C19H30N2O3,COC(=O)CCCCCOc1ccc(N)c(NC2CCCCC2)c1
C19H30N2O3,0,22197,false positive,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether; Haloalkane,aligned_chunk_89.parquet,974,756368,C19H30N2O3,COc1ccc(NC2CCN(C(C)C)CC2)c(C2OCCCO2)c1
C19H30N2O3,0,57925,correct,Alkane; Amide; Amine; Arene; Ester; Ether,Alkane; Amide; Amine; Arene; Ester; Ether,aligned_chunk_75.parquet,2661,709456,C19H30N2O3,CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)OCc1ccccc1
C19H30N2O3,0,61684,correct,Alkane; Amine; Arene; Carbamate; Ether,Alkane; Amine; Arene; Carbamate; Ether,aligned_chunk_184.parquet,589,309141,C19H30N2O3,CNCc1cccc(OCC2CCN(C(=O)OC(C)(C)C)CC2)c1
C19H30N2O3,0,78301,correct,Alkane; Amine; Arene; Carbamate; Ether,Alkane; Amine; Arene; Carbamate; Ether,aligned_chunk_7.parquet,1323,688768,C19H30N2O3,CN(C)c1ccc(OCC2CCN(C(=O)OC(C)(C)C)CC2)cc1
C14H18O6,1,278,false positive,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether; Imine,aligned_chunk_171.parquet,3092,266246,C14H18O6,CCOC(=O)C(Oc1ccccc1OC)C(=O)OCC
C14H18O6,0,5879,false negative,Alkane; Arene; Ester; Ether; Ketone,Alkane; Arene; Ester; Ether,aligned_chunk_228.parquet,3000,470284,C14H18O6,COC(=O)CCC(=O)c1c(OC)cc(OC)cc1OC
C14H18O6,0,30364,false negative,Alcohol; Alkane; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Arene; Carboxylic acid; Ether,aligned_chunk_137.parquet,844,140367,C14H18O6,CCOC(=O)C(C)(C)Oc1cc(OC)cc(C(=O)O)c1
C14H18O6,0,40240,correct,Alcohol; Alkane; Arene; Ether,Alcohol; Alkane; Arene; Ether,aligned_chunk_62.parquet,793,662475,C14H18O6,CO[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](O)[C@H]1O
C8H9ClN2O2,1,4500,mixed error,Alkane; Amide; Haloalkane,Alkane; Ether; Haloalkane; Ketone,aligned_chunk_91.parquet,2096,767238,C8H9ClN2O2,CON(C)C(=O)c1cccnc1Cl
C8H9ClN2O2,0,20859,mixed error,Alkane; Ester; Ether; Haloalkane,Alkane; Amine; Ether; Haloalkane,aligned_chunk_235.parquet,3184,496403,C8H9ClN2O2,CCOC(=O)c1nc(Cl)cnc1C
C8H9ClN2O2,0,25861,correct,Alkane; Ester; Ether; Haloalkane,Alkane; Ester; Ether; Haloalkane,aligned_chunk_218.parquet,2374,433992,C8H9ClN2O2,CCOC(=O)Cc1cnc(Cl)nc1
C8H9ClN2O2,0,33228,false negative,Alkane; Amine; Ester; Ether; Haloalkane,Alkane; Amine; Haloalkane,aligned_chunk_0.parquet,1137,1137,C8H9ClN2O2,COC(=O)c1c(CN)ccnc1Cl
C8H9ClN2O2,0,35136,false negative,Alkane; Ester; Ether; Haloalkane,Alkane; Ether; Haloalkane,aligned_chunk_12.parquet,2911,80830,C8H9ClN2O2,CCOC(=O)c1ncnc(Cl)c1C
C8H9ClN2O2,0,44463,false negative,Alkane; Amine; Arene; Ether; Haloalkane,Alkane; Amine; Arene; Haloalkane,aligned_chunk_195.parquet,512,348030,C8H9ClN2O2,N/C(COc1ccc(Cl)cc1)=N\O
C8H9ClN2O2,0,49388,false negative,Alcohol; Alkane; Amine; Carboxylic acid; Haloalkane,Alcohol; Alkane; Amine; Carboxylic acid,aligned_chunk_181.parquet,2476,301363,C8H9ClN2O2,NCCc1nc(Cl)ccc1C(=O)O
C8H9ClN2O2,0,56764,correct,Alkane; Amine; Ester; Ether; Haloalkane,Alkane; Amine; Ester; Ether; Haloalkane,aligned_chunk_230.parquet,3103,480118,C8H9ClN2O2,CNc1nc(Cl)ccc1C(=O)OC
C8H9ClN2O2,0,57270,false negative,Alkane; Alkene; Ether; Haloalkane,Alkane; Alkene; Haloalkane,aligned_chunk_39.parquet,1916,579550,C8H9ClN2O2,C=CCOc1nc(Cl)ncc1OC
C8H9ClN2O2,0,72574,false negative,Alkane; Amide; Amine; Arene; Ether; Haloalkane,Amide; Amine; Arene; Haloalkane,aligned_chunk_162.parquet,2912,233393,C8H9ClN2O2,COc1cc(N)c(Cl)cc1C(N)=O
C4H6N4O,1,10997,mixed error,Amide; Amine,Alkane; Amine; Ester; Ether; Haloalkane,aligned_chunk_3.parquet,2390,547501,C4H6N4O,NC(=O)c1[nH]cnc1N
C4H6N4O,0,37351,mixed error,Amide; Amine; Hydrazine,Sulfide,aligned_chunk_189.parquet,3044,327843,C4H6N4O,NNC(=O)c1ncc[nH]1
C15H16N4O2S,1,38552,mixed error,Alkane; Amide; Arene; Sulfide,Alkane; Amide; Arene; Ether,aligned_chunk_110.parquet,1353,46834,C15H16N4O2S,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(N)=O
C15H16N4O2S,0,76645,false positive,Alkane; Amine; Arene; Sulfonamide,Alkane; Amine; Arene; Ester; Ether; Sulfonamide; Sulfonate,aligned_chunk_83.parquet,3219,739053,C15H16N4O2S,C[C@H]1CN(S(C)(=O)=O)Cc2nc3cnc4ccccc4c3n21
C17H21N3O2,1,19189,mixed error,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Sulfide,aligned_chunk_167.parquet,423,247227,C17H21N3O2,COC(=O)c1cc(N)c(-n2ccnc2C2CCCC2)cc1C
C17H21N3O2,0,28887,false positive,Alcohol; Alkane; Amide; Arene; Phenol,Alcohol; Alkane; Amide; Arene; Ether; Phenol,aligned_chunk_140.parquet,2222,154705,C17H21N3O2,Cc1cc(C(=O)NC2CCCCC2)n(-c2ccc(O)cc2)n1
C17H21N3O2,0,38760,mixed error,Alkane; Amide; Amine; Arene,Amide; Amine; Arene; Nitrile,aligned_chunk_132.parquet,2241,125584,C17H21N3O2,NC1C(=O)N(CC2CC2)c2ccccc2N(CC2CC2)C1=O
C17H21N3O2,0,47564,correct,Alkane; Alkene; Carbamate; Ether,Alkane; Alkene; Carbamate; Ether,aligned_chunk_180.parquet,3180,298801,C17H21N3O2,CC(C)(C)OC(=O)NC1C=C(c2c[nH]c3cccnc23)CC1
C17H21N3O2,0,48727,correct,Alkane; Arene; Carbamate; Ether,Alkane; Arene; Carbamate; Ether,aligned_chunk_236.parquet,103,496568,C17H21N3O2,CC(C)(C)OC(=O)NCC(c1ccccc1)c1ccnnc1
C17H21N3O2,0,52733,correct,Alkane; Arene,Alkane; Arene,aligned_chunk_237.parquet,1867,501509,C17H21N3O2,O=C(NCc1cc(-c2ccccc2)no1)NC1CCCCC1
C17H21N3O2,0,61186,false positive,Alkane; Amide; Arene; Hydrazone,Alkane; Amide; Arene; Ether; Hydrazone,aligned_chunk_178.parquet,2703,288660,C17H21N3O2,CC1CC(=O)NN=C1c1ccc2c(c1)C(C)(C)CC(=O)N2C
C17H21N3O2,0,69503,false positive,Alkane; Amine; Arene; Ether,Alkane; Alkene; Amide; Amine; Arene; Ether,aligned_chunk_84.parquet,2807,741968,C17H21N3O2,Cc1ccc(N)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1
C17H21N3O2,0,73891,false positive,Alkane; Amide; Amine; Arene,Alkane; Amide; Amine; Arene; Ether,aligned_chunk_134.parquet,2090,131918,C17H21N3O2,NC(=O)c1cccc2nc(C3CCCN4CCCCC34)oc12
C17H21N3O2,0,76672,false positive,Alkane; Amine; Arene; Carbamate; Ether,Alkane; Amine; Arene; Carbamate; Ether; Sulfide,aligned_chunk_182.parquet,784,302880,C17H21N3O2,CNC(=O)Oc1ccc2c(c1)c1c(n2C)C(NC2CC2)CC1
C18H14N4O,0,6529,false positive,Alcohol; Amine; Arene; Phenol,Alcohol; Amine; Arene; Phenol; Sulfide,aligned_chunk_42.parquet,1458,592091,C18H14N4O,Oc1cccc(-c2cccc3nc(Nc4ccccc4)nn23)c1
C18H14N4O,0,9849,correct,Alkane; Amine; Arene; Nitrile,Alkane; Amine; Arene; Nitrile,aligned_chunk_125.parquet,808,98205,C18H14N4O,N#Cc1cccnc1N1CCc2nc(-c3ccccc3)oc2C1
C18H14N4O,0,42044,false negative,Amide; Arene,Amide,aligned_chunk_101.parquet,187,13155,C18H14N4O,O=C(Nc1ccccc1)c1cn2cc(-c3cc[nH]c3)ccc2n1
C18H14N4O,0,48456,correct,Alkane; Arene; Ether,Alkane; Arene; Ether,aligned_chunk_167.parquet,3201,250005,C18H14N4O,COc1ccc(-c2c(-c3ccccc3)nn3ccncc23)cn1
C18H14N4O,1,49383,mixed error,Alkane; Arene,Alkene; Arene,aligned_chunk_161.parquet,2219,229414,C18H14N4O,Cn1cc(-c2ccc(-c3cc4cnccc4c(=O)[nH]3)cc2)cn1
C18H14N4O,0,74275,false positive,Arene,Amide; Arene; Haloalkane,aligned_chunk_40.parquet,2153,586259,C18H14N4O,O=C(Nc1cccc2ncccc12)Nn1ccc2ccccc21
C23H23F2N7O,1,73340,false negative,Alkane; Amine; Arene; Ether; Haloalkane,Amine; Arene; Haloalkane,aligned_chunk_91.parquet,725,765867,C23H23F2N7O,CO[C@H]1CN(c2cc(C)ncn2)CC[C@H]1Nc1nc2c(-c3ccc(F)c(F)c3)cccn2n1
C20H22N2O2,0,3426,mixed error,Alkane; Amide; Arene; Ketone,Alkane; Amide; Haloalkane,aligned_chunk_73.parquet,3158,703512,C20H22N2O2,CCCC(=O)CC1c2cc(C)c(C)cc2C(=O)N1c1cccnc1
C20H22N2O2,0,13025,correct,Alkane; Alkene; Amine; Arene; Ether; Ketone,Alkane; Alkene; Amine; Arene; Ether; Ketone,aligned_chunk_105.parquet,1086,27041,C20H22N2O2,C=CC1CN2CCC1CC2C(=O)c1ccnc2ccc(OC)cc12
C20H22N2O2,0,20923,correct,Alkane; Amide; Amine; Arene; Imide,Alkane; Amide; Amine; Arene; Imide,aligned_chunk_5.parquet,3019,619372,C20H22N2O2,O=C1c2ccccc2C(=O)N1CCCCCCNc1ccccc1
C20H22N2O2,0,25305,correct,Alcohol; Alkane; Arene,Alcohol; Alkane; Arene,aligned_chunk_50.parquet,1918,621563,C20H22N2O2,CCCCc1nc(=O)c2cc(C(C)(O)c3ccccc3)ccc2[nH]1
C20H22N2O2,0,32734,mixed error,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Haloalkane,aligned_chunk_104.parquet,2647,25358,C20H22N2O2,COc1ccccc1-c1cc2c3c(c1)[C@@H]1CNCC[C@@H]1N3CCO2
